,Area,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1382,Elephant and Castle,51.4948884,-0.1005731,Greggs,51.49398965482585,-0.09951187262140598,Bakery
1383,Elephant and Castle,51.4948884,-0.1005731,Superdrug,51.494088750844405,-0.10030477943443837,Pharmacy
1384,Elephant and Castle,51.4948884,-0.1005731,Tai Tip Mein,51.49370226550352,-0.10039275479832831,Chinese Restaurant
1385,Elephant and Castle,51.4948884,-0.1005731,Metro Central Heights Gym,51.4965198486279,-0.09926785481942438,Gym / Fitness Center
1386,Elephant and Castle,51.4948884,-0.1005731,Chatica,51.49324811244961,-0.09872951705345016,Arepa Restaurant
1387,Elephant and Castle,51.4948884,-0.1005731,Iceland,51.49500333528022,-0.09976404589230971,Grocery Store
1388,Elephant and Castle,51.4948884,-0.1005731,Boots,51.49411556196502,-0.10021960210639358,Pharmacy
1389,Elephant and Castle,51.4948884,-0.1005731,The Rockingham Arms (Wetherspoon),51.49588454383513,-0.09982273894045164,Pub
1390,Elephant and Castle,51.4948884,-0.1005731,WHSmith,51.494562,-0.099491,Bookstore
1391,Elephant and Castle,51.4948884,-0.1005731,LCC SU Bar (Darkroom),51.49482671609031,-0.10207197618606349,College Rec Center
1392,Elephant and Castle,51.4948884,-0.1005731,Elephant and Castle Bus stop (V),51.49416561735261,-0.10055241061254924,Bus Stop
1393,Elephant and Castle,51.4948884,-0.1005731,Coffee @ The Castle,51.49476503391922,-0.10177552175970374,Café
1394,Elephant and Castle,51.4948884,-0.1005731,TfL Santander Cycle Hire,51.493501681461964,-0.0999927520751953,Bike Rental / Bike Share
1395,Elephant and Castle,51.4948884,-0.1005731,Jenny's Restaurant,51.494843749976795,-0.09954469291116019,Diner
1396,Elephant and Castle,51.4948884,-0.1005731,Distriandina,51.49346160258588,-0.09861946105957031,Burrito Place
1397,Eltham,51.4505687,0.0541253,The Lale Restaurant,51.45094147813716,0.05145458614484553,Fast Food Restaurant
1398,Eltham,51.4505687,0.0541253,Eltham GPO,51.4503454752311,0.0540715508832256,Pub
1399,Eltham,51.4505687,0.0541253,Nando's Eltham,51.45054026,0.05653644,Portuguese Restaurant
1400,Eltham,51.4505687,0.0541253,Vue,51.45068,0.05645,Movie Theater
1401,Eltham,51.4505687,0.0541253,Costa Coffee,51.451008251248076,0.05413882783880663,Coffee Shop
1402,Eltham,51.4505687,0.0541253,Rixos,51.450678,0.057724,Mediterranean Restaurant
1403,Eltham,51.4505687,0.0541253,Lidl,51.450864860710226,0.05595071875861638,Supermarket
1404,Eltham,51.4505687,0.0541253,The Park Tavern,51.449834426954695,0.05439999939558418,Bar
1405,Eltham,51.4505687,0.0541253,Greggs,51.450965881347656,0.05627039819955826,Bakery
1406,Eltham,51.4505687,0.0541253,Game,51.45092035488386,0.052729948136460925,Video Game Store
1407,Eltham,51.4505687,0.0541253,Superdrug,51.45064229608701,0.05535029008436315,Pharmacy
1408,Eltham,51.4505687,0.0541253,Iceland,51.450753,0.054957,Grocery Store
1409,Eltham,51.4505687,0.0541253,Next,51.45060597,0.05620601,Clothing Store
1410,Eltham,51.4505687,0.0541253,Debenhams,51.45102907169482,0.05477336807890239,Department Store
1411,Eltham,51.4505687,0.0541253,Subway,51.45036156928589,0.05431183851521837,Sandwich Place
1412,Eltham,51.4505687,0.0541253,Marks & Spencer,51.4510759391558,0.0554051767113773,Department Store
1413,Eltham,51.4505687,0.0541253,Boots,51.45076784978908,0.0532076881642249,Pharmacy
1414,Eltham,51.4505687,0.0541253,McDonald's,51.450948,0.052434,Fast Food Restaurant
1415,Eltham,51.4505687,0.0541253,KFC,51.450741826402954,0.0550739342173589,Fast Food Restaurant
1416,Eltham,51.4505687,0.0541253,The Banker's Draft  (Wetherspoon),51.45072827355207,0.05210034027055179,Pub
1417,Eltham,51.4505687,0.0541253,WHSmith,51.4506068,0.0529263,Bookstore
1418,Eltham,51.4505687,0.0541253,Argos,51.45009117359379,0.05410049741014645,Warehouse Store
1419,Eltham,51.4505687,0.0541253,Yak & Yeti,51.45071747859826,0.052565932273864746,Indian Restaurant
1420,Eltham,51.4505687,0.0541253,El Mojito's,51.4513986,0.0524133,Mexican Restaurant
1421,Eltham,51.4505687,0.0541253,Eltham Church/Well Hall Road Bus Stop F,51.45137200869298,0.052119027085751876,Bus Stop
1422,Eltham,51.4505687,0.0541253,Clintons,51.45068,0.05579621789935276,Gift Shop
1423,Eltham,51.4505687,0.0541253,Delicio café brasserie,51.45081251167103,0.05414238798173028,Café
1424,Eltham,51.4505687,0.0541253,Pizza Hut,51.45074893144365,0.05759676580105587,Pizza Place
1425,Farringdon,51.5201241,-0.1047928,Oriole,51.51890435770055,-0.10267230860740448,Bar
1426,Farringdon,51.5201241,-0.1047928,Scotch Malt Whisky Society,51.519444,-0.106879,Whisky Bar
1427,Farringdon,51.5201241,-0.1047928,Jerusalem Tavern,51.52173501229719,-0.10416997820225987,Pub
1428,Farringdon,51.5201241,-0.1047928,The Rookery Hotel,51.520094284456896,-0.10246411215579364,Hotel
1429,Farringdon,51.5201241,-0.1047928,Iberica,51.52083293871473,-0.10472689155151667,Spanish Restaurant
1430,Farringdon,51.5201241,-0.1047928,Vinoteca,51.52008495720619,-0.10178042563655973,Wine Bar
1431,Farringdon,51.5201241,-0.1047928,Comptoir Gascon,51.51927049089587,-0.10319208542805022,French Restaurant
1432,Farringdon,51.5201241,-0.1047928,Ten Health & Fitness - Hatton Garden,51.52009557283716,-0.10836792241238687,Gym / Fitness Center
1433,Farringdon,51.5201241,-0.1047928,St. John Bar and Restaurant,51.520437,-0.101382,English Restaurant
1434,Farringdon,51.5201241,-0.1047928,Mugen,51.52016682287763,-0.10433252659820336,Sushi Restaurant
1435,Farringdon,51.5201241,-0.1047928,Fabric,51.51957072310755,-0.10221798649715175,Nightclub
1436,Farringdon,51.5201241,-0.1047928,Pixxa,51.52005286873513,-0.10163158178329468,Pizza Place
1437,Farringdon,51.5201241,-0.1047928,Benito's Hat,51.52015197412832,-0.10172290903539526,Burrito Place
1438,Farringdon,51.5201241,-0.1047928,Pret A Manger,51.52015660702168,-0.10462429541412663,Sandwich Place
1439,Farringdon,51.5201241,-0.1047928,The Buffet Bar,51.51960739375705,-0.10712083462290176,Deli / Bodega
1440,Farringdon,51.5201241,-0.1047928,Bleeding Heart Restaurant,51.51928647240759,-0.10689170983582297,French Restaurant
1441,Farringdon,51.5201241,-0.1047928,Polpo,51.520015086440225,-0.10220969379595438,Italian Restaurant
1442,Farringdon,51.5201241,-0.1047928,Vivat Bacchus,51.518096987298335,-0.10527066996176304,Wine Bar
1443,Farringdon,51.5201241,-0.1047928,Hix Oyster and Chop House,51.51989411511291,-0.10240644082124735,Steakhouse
1444,Farringdon,51.5201241,-0.1047928,Bleeding Heart Bistro,51.519327059980355,-0.10662600139692102,French Restaurant
1445,Farringdon,51.5201241,-0.1047928,St. John's Gate,51.52176619256121,-0.10272456342176066,Historic Site
1446,Farringdon,51.5201241,-0.1047928,Pret A Manger,51.52017024257625,-0.10435374218754351,Sandwich Place
1447,Farringdon,51.5201241,-0.1047928,Sami's Deli,51.520380825513115,-0.10589681595621644,Coffee Shop
1448,Farringdon,51.5201241,-0.1047928,Victus & Bibo,51.51950900212773,-0.1078937823359935,Food Truck
1449,Farringdon,51.5201241,-0.1047928,Byron,51.52025230336538,-0.1036815067632233,Burger Joint
1450,Farringdon,51.5201241,-0.1047928,Smiths of Smithfield,51.51945350086977,-0.10275731000648887,Steakhouse
1451,Farringdon,51.5201241,-0.1047928,Cubana,51.51952667002148,-0.1033812384035613,Cuban Restaurant
1452,Farringdon,51.5201241,-0.1047928,Bird of Smithfield,51.518404683671065,-0.1026345435981932,English Restaurant
1453,Farringdon,51.5201241,-0.1047928,Department of Coffee and Social Affairs,51.520125,-0.104879,Coffee Shop
1454,Farringdon,51.5201241,-0.1047928,Assenheims 56,51.518097,-0.103639,South American Restaurant
1455,Farringdon,51.5201241,-0.1047928,The Bench Café,51.52086899092396,-0.10328933954991429,Café
1456,Farringdon,51.5201241,-0.1047928,St John's Gardens,51.52037871751438,-0.10318260026353833,Park
1457,Farringdon,51.5201241,-0.1047928,The Bleeding Heart Tavern,51.5195980139235,-0.1068176821832206,Pub
1458,Farringdon,51.5201241,-0.1047928,The One Tun,51.51976676747182,-0.10625005035724763,Pub
1459,Farringdon,51.5201241,-0.1047928,Gaucho,51.51989159315553,-0.10122733350140493,Steakhouse
1460,Farringdon,51.5201241,-0.1047928,itsu,51.52015374798111,-0.10270116208508852,Sushi Restaurant
1461,Farringdon,51.5201241,-0.1047928,Barsmith,51.52036039917132,-0.10169858442604708,Cocktail Bar
1462,Farringdon,51.5201241,-0.1047928,Portofino,51.51977173614434,-0.10714045685358752,Italian Restaurant
1463,Finsbury,51.5265742,-0.1070713,Berber & Q Shawarma Bar,51.525978,-0.108703,Middle Eastern Restaurant
1464,Finsbury,51.5265742,-0.1070713,Briki,51.526369,-0.108318,Coffee Shop
1465,Finsbury,51.5265742,-0.1070713,Moro,51.525835,-0.10898,Spanish Restaurant
1466,Finsbury,51.5265742,-0.1070713,Exmouth Market,51.52553407047486,-0.1097207884654533,Market
1467,Finsbury,51.5265742,-0.1070713,Morito,51.525791,-0.109069,Tapas Restaurant
1468,Finsbury,51.5265742,-0.1070713,Santore,51.526238,-0.108575,Pizza Place
1469,Finsbury,51.5265742,-0.1070713,Gail's,51.525886040604824,-0.10926886059568508,Bakery
1470,Finsbury,51.5265742,-0.1070713,Bourne & Hollingsworth Buildings,51.52563869878758,-0.1073978286109412,Bar
1471,Finsbury,51.5265742,-0.1070713,Exmouth Arms,51.525723,-0.109626,Pub
1472,Finsbury,51.5265742,-0.1070713,Mikkeller Brewpub London,51.525919,-0.10913,Bar
1473,Finsbury,51.5265742,-0.1070713,Panzo,51.526037659915836,-0.10851876854703853,Pizza Place
1474,Finsbury,51.5265742,-0.1070713,Cafe Kick,51.526015,-0.109028,Sports Bar
1475,Finsbury,51.5265742,-0.1070713,5cc,51.525759,-0.10968,Cocktail Bar
1476,Finsbury,51.5265742,-0.1070713,Macellaio,51.525887,-0.10887,Italian Restaurant
1477,Finsbury,51.5265742,-0.1070713,The Peasant,51.525856774047135,-0.10400061899905584,Bar
1478,Finsbury,51.5265742,-0.1070713,Coin Laundry,51.52638,-0.107932,Cocktail Bar
1479,Finsbury,51.5265742,-0.1070713,Pizza Pilgrims,51.525435583601876,-0.11004507234829851,Pizza Place
1480,Finsbury,51.5265742,-0.1070713,The Wilmington,51.52599,-0.110075,Pub
1481,Finsbury,51.5265742,-0.1070713,Spa Fields,51.52562024435108,-0.10842561721801758,Park
1482,Finsbury,51.5265742,-0.1070713,Old China Hand,51.526689,-0.108942,Pub
1483,Finsbury,51.5265742,-0.1070713,Veggie Pret,51.52560525753375,-0.10982100096796116,Sandwich Place
1484,Finsbury,51.5265742,-0.1070713,Wilmington Square,51.527222352211744,-0.11036758760350722,Garden
1485,Finsbury,51.5265742,-0.1070713,Sweet Boulangerie & Patisserie,51.526261,-0.108161,Café
1486,Finsbury,51.5265742,-0.1070713,Freebird Burritos,51.525502,-0.109872,Burrito Place
1487,Finsbury,51.5265742,-0.1070713,Kolossi Grill,51.525863,-0.10981,Greek Restaurant
1488,Finsbury,51.5265742,-0.1070713,Bun Cha,51.52608829714962,-0.10885755449165711,Vietnamese Restaurant
1489,Finsbury,51.5265742,-0.1070713,Nécco,51.52617056588691,-0.10858330930192323,Japanese Restaurant
1490,Finsbury,51.5265742,-0.1070713,Sainsbury's Local,51.52795486222299,-0.10484441647457768,Grocery Store
1491,Finsbury,51.5265742,-0.1070713,Rosebery Kebab House,51.52587681077101,-0.10987162841909444,Fast Food Restaurant
1492,Finsbury,51.5265742,-0.1070713,Cielo Blanco,51.52622708149036,-0.10859026989353696,Mexican Restaurant
1493,Finsbury,51.5265742,-0.1070713,Islington Museum,51.52664851452548,-0.10409682591261511,Museum
1494,Finsbury Park,51.5703386,-0.10100029631361894,Finsbury Park,51.57032146844705,-0.10093688964843749,Park
1495,Finsbury Park,51.5703386,-0.10100029631361894,Finsbury Park Athletics Track,51.57097983957348,-0.10121208469828347,Athletics & Sports
1496,Finsbury Park,51.5703386,-0.10100029631361894,Mckenzie Flower Garden,51.57023415504754,-0.1029957309261826,Garden
1497,Finsbury Park,51.5703386,-0.10100029631361894,Finsbury Park Playground,51.56985711389315,-0.10309166482256842,Playground
1498,Finsbury Park,51.5703386,-0.10100029631361894,Finsbury Park Lake,51.570440168349315,-0.10158115677768365,Lake
1499,Finsbury Park,51.5703386,-0.10100029631361894,Be Military Fit,51.570184586264595,-0.10380173425468095,Gym / Fitness Center
1500,Finsbury Park,51.5703386,-0.10100029631361894,Finsbury Park Cafe,51.57006456339774,-0.10350596706998146,Café
1501,Fitzrovia,51.5187642,-0.1410017,Homeslice,51.51847684708113,-0.13999606534701844,Pizza Place
1502,Fitzrovia,51.5187642,-0.1410017,Sushi Atelier,51.51939013762405,-0.1424600291908215,Sushi Restaurant
1503,Fitzrovia,51.5187642,-0.1410017,Psycle,51.51750152644822,-0.14221288913805985,Cycle Studio
1504,Fitzrovia,51.5187642,-0.1410017,Kaffeine,51.51845746813275,-0.14047892160812275,Coffee Shop
1505,Fitzrovia,51.5187642,-0.1410017,Workshop Coffee Co.,51.51745739585802,-0.14250965393277512,Coffee Shop
1506,Fitzrovia,51.5187642,-0.1410017,Bonnie Gull Seafood Shack,51.51934665823996,-0.14008928735069942,Seafood Restaurant
1507,Fitzrovia,51.5187642,-0.1410017,The Wigmore,51.51749883890858,-0.1432781519672517,Pub
1508,Fitzrovia,51.5187642,-0.1410017,Scandinavian Kitchen,51.518806969978364,-0.1407584619952256,Scandinavian Restaurant
1509,Fitzrovia,51.5187642,-0.1410017,Roux at The Landau,51.51793233997872,-0.14365076499507268,French Restaurant
1510,Fitzrovia,51.5187642,-0.1410017,Rovi,51.51774426566881,-0.13864948381812106,Restaurant
1511,Fitzrovia,51.5187642,-0.1410017,Burger & Lobster,51.51727050476959,-0.14093635138153907,Seafood Restaurant
1512,Fitzrovia,51.5187642,-0.1410017,Artesian,51.5179015,-0.1435638,Hotel Bar
1513,Fitzrovia,51.5187642,-0.1410017,The Great Thai,51.51829799921256,-0.14168317536753902,Thai Restaurant
1514,Fitzrovia,51.5187642,-0.1410017,Portland Restaurant,51.51982141808416,-0.14261222723306768,Restaurant
1515,Fitzrovia,51.5187642,-0.1410017,Foley's,51.51931302520262,-0.1404078622983007,Asian Restaurant
1516,Fitzrovia,51.5187642,-0.1410017,HT Harris,51.518158606747825,-0.14043645222575532,Italian Restaurant
1517,Fitzrovia,51.5187642,-0.1410017,The Langham,51.517801045370746,-0.1439927644804584,Hotel
1518,Fitzrovia,51.5187642,-0.1410017,The Attendant,51.51916486217817,-0.14074004020568534,Coffee Shop
1519,Fitzrovia,51.5187642,-0.1410017,Kin Cafe,51.51933546241874,-0.1402594466149772,Coffee Shop
1520,Fitzrovia,51.5187642,-0.1410017,Alex Coffee Brewers,51.519399153469884,-0.14013838569876633,Café
1521,Fitzrovia,51.5187642,-0.1410017,The Riding House Café,51.518428,-0.140598,Café
1522,Fitzrovia,51.5187642,-0.1410017,Regent Street Cinema,51.51685235133446,-0.1426574390316932,Movie Theater
1523,Fitzrovia,51.5187642,-0.1410017,BBC Radio Theatre,51.51853425979514,-0.14413320279133005,Radio Station
1524,Fitzrovia,51.5187642,-0.1410017,Energy Kitchen at Psycle,51.517495824818255,-0.14229249632200516,Juice Bar
1525,Fitzrovia,51.5187642,-0.1410017,dryby,51.51755257848881,-0.14209192640805568,Health & Beauty Service
1526,Fitzrovia,51.5187642,-0.1410017,Meraki,51.51890225849094,-0.14069233939730438,Greek Restaurant
1527,Fitzrovia,51.5187642,-0.1410017,Santa Maria,51.52076053691132,-0.13941235797999127,Pizza Place
1528,Fitzrovia,51.5187642,-0.1410017,Chuan Spa,51.51740304980472,-0.14344772440665565,Spa
1529,Fitzrovia,51.5187642,-0.1410017,YHA London Central,51.52054396030793,-0.14221683707315083,Hostel
1530,Fitzrovia,51.5187642,-0.1410017,Banh Mi Town,51.52025604248047,-0.14074590802192688,Vietnamese Restaurant
1531,Fitzrovia,51.5187642,-0.1410017,Harris + Hoole,51.5204915391702,-0.1406184611554132,Coffee Shop
1532,Fitzrovia,51.5187642,-0.1410017,Abokado,51.52042655337064,-0.1411678284240129,Sushi Restaurant
1533,Forest Gate,51.5495236,0.0249248,Forest Tavern,51.54978630371936,0.0245869036287618,Pub
1534,Forest Gate,51.5495236,0.0249248,Greggs,51.547909628045836,0.024890899658203125,Bakery
1535,Forest Gate,51.5495236,0.0249248,Co-op Food,51.549173619695445,0.024568024690631525,Grocery Store
1536,Forest Gate,51.5495236,0.0249248,Tesco Express,51.5475637,0.0254974,Grocery Store
1537,Forest Gate,51.5495236,0.0249248,KFC,51.547781241305096,0.025130318504821173,Fast Food Restaurant
1538,Forest Gate,51.5495236,0.0249248,Forest Gate Railway Station (FOG),51.54932332776725,0.023893112026997395,Train Station
1539,Forest Gate,51.5495236,0.0249248,Moon House,51.548983036471455,0.024656224275133313,Chinese Restaurant
1540,Forest Gate,51.5495236,0.0249248,Bereket Supermarket,51.55149448864183,0.025174874964657677,Market
1541,Forest Hill,51.4392419,-0.0530903,BOnA - Neapolitan pizza,51.4382496763539,-0.05430821825827392,Pizza Place
1542,Forest Hill,51.4392419,-0.0530903,St David Coffee House,51.43976831331909,-0.05376858404691983,Café
1543,Forest Hill,51.4392419,-0.0530903,Sylvan Post,51.43807999024222,-0.054463892697830696,Pub
1544,Forest Hill,51.4392419,-0.0530903,énergie Fitness,51.43941297682637,-0.054876578420344685,Gym / Fitness Center
1545,Forest Hill,51.4392419,-0.0530903,The Teapot,51.43988756397014,-0.05614006273422462,Coffee Shop
1546,Forest Hill,51.4392419,-0.0530903,The Dartmouth Arms,51.43881898199496,-0.05401070410000962,Gastropub
1547,Forest Hill,51.4392419,-0.0530903,Canvas & Cream,51.43942560000001,-0.05465,Coffee Shop
1548,Forest Hill,51.4392419,-0.0530903,On The Hoof,51.43921191960768,-0.05319397419099122,Coffee Shop
1549,Forest Hill,51.4392419,-0.0530903,The Signal,51.43947639124264,-0.0539585509261542,Pub
1550,Forest Hill,51.4392419,-0.0530903,All Inn One,51.43847264719822,-0.05247711894854385,Pub
1551,Forest Hill,51.4392419,-0.0530903,The Archie Parker,51.43727573384595,-0.05474244878814527,Coffee Shop
1552,Forest Hill,51.4392419,-0.0530903,Thai Orchard,51.43977117370385,-0.05376784268207484,Thai Restaurant
1553,Forest Hill,51.4392419,-0.0530903,The Big Breakfast,51.4382010708118,-0.05431890993139901,Café
1554,Forest Hill,51.4392419,-0.0530903,The Capitol (Wetherspoon),51.43923768280335,-0.054796199234285574,Pub
1555,Forest Hill,51.4392419,-0.0530903,Jolly Bee Fish & Chips,51.439352624917056,-0.05374689710756754,Fish & Chips Shop
1556,Forest Hill,51.4392419,-0.0530903,Forest Hill Railway Station (FOH),51.439479695036496,-0.05309124682615029,Train Station
1557,Forest Hill,51.4392419,-0.0530903,WHSmith,51.43913991874049,-0.05353854932229751,Bookstore
1558,Forest Hill,51.4392419,-0.0530903,Co-op Food,51.440153504871276,-0.05112149446306228,Grocery Store
1559,Forest Hill,51.4392419,-0.0530903,Piazza Della Cucina,51.43955,-0.051819608,Pizza Place
1560,Forest Hill,51.4392419,-0.0530903,British Red Cross,51.439775769737764,-0.05518480561408907,Thrift / Vintage Store
1561,Forest Hill,51.4392419,-0.0530903,Clapton Craft,51.439686,-0.051870234,Beer Store
1562,Forest Hill,51.4392419,-0.0530903,Lazy Chef Bar & Kitchen,51.439498,-0.053527,Café
1563,Forest Hill,51.4392419,-0.0530903,The India Gate,51.43983765000497,-0.056089093378289635,Indian Restaurant
1564,Fortis Green,51.590997,-0.1534208,Indian Rasoi,51.59076463556147,-0.15569999175290689,Indian Restaurant
1565,Fortis Green,51.590997,-0.1534208,Knidos Cafe & Restaurant,51.5908126,-0.1538628,Mediterranean Restaurant
1566,Fortis Green,51.590997,-0.1534208,The Manor Health & Leisure Club,51.591099919314345,-0.15255154991009295,Gym / Fitness Center
1567,Fortis Green,51.590997,-0.1534208,The Clissold Arms,51.590649018445944,-0.15526273373930297,Pub
1568,Friern Barnet,51.6128484,-0.158614,Da Franco Ristorante Italiano,51.61292234426258,-0.15812127116396368,Italian Restaurant
